COD_PERSONOR|COD_PERSONDE|IDW_CANAL|COD_TRANSAC|FEC_OPER|HMS_OPER|IMP_IMPOPER
21352015|25074195|18|KP70|01/09/2019|073804|1216.76
26017740|25105027|18|KP70|01/09/2019|145855|853.33
25967886|25119613|18|KP70|01/09/2019|220437|725
26142556|25122845|18|KP70|01/09/2019|093820|1080.98
27571337|25133373|18|KP70|01/09/2019|121337|1044
24256146|25133874|18|KP70|01/09/2019|114335|405.6
22505535|25134449|18|KP70|01/09/2019|155401|888.86
26186054||18|KP70|01/09/2019|225943|1662.19
21373857|25821430|18|KP70|01/09/2019|020010|214.32
27868827|25175652|18|KP70|01/09/2019|101827|651
24699790|26286858|18|KP70|01/09/2019|122842|700
28121612|25620085|18|KP70|01/09/2019|163405|1218
27756373|25647576|18|KP70|01/09/2019|094321|578.67
24814718|27692047|18|KP70|01/09/2019|101828|950
26142556|27750297|18|KP70|01/09/2019|093820|1080.98
26035565|25593978|18|KP70|01/09/2019|001239|725.93
24814718||18|KP70|01/09/2019|101828|950
24814718|25710727|18|KP70|01/09/2019|101828|950
27370730|25246895|18|KP75|01/09/2019|225944|500
26706799|25826982|18|KP70|01/09/2019|232444|1305
24814718|25819810|18|KP70|01/09/2019|101827|1041.35
26142556|25211310|18|KP70|01/09/2019|093821|1044
25291127|26533905|18|KP70|01/09/2019|130843|445.01
26706799|25145612|18|KP70|01/09/2019|232444|679.62
23192540|25165291|18|KP70|01/09/2019|114334|585
26706799|25171480|18|KP70|01/09/2019|232444|406
25894266|25192469|18|KP80|01/09/2019|162404|360
24699790|25193017|18|KP70|01/09/2019|122842|400
24597748|27902651|18|KP70|01/09/2019|082309|1296.7
23372017|26877137|18|KP70|01/09/2019|190419|712.01
27356104|26898247|18|KP70|01/09/2019|023751|550
26955292|27680540|18|KP75|01/09/2019|221437|750
27882942|26581426|18|KP70|01/09/2019|001740|93.04
24814718|26049745|18|KP70|01/09/2019|101829|1063.33
21809223|25488143|18|KP70|01/09/2019|101825|575
22598606|27294723|18|KP70|01/09/2019|140852|400
24937758|25644949|18|KP80|01/09/2019|223441|870
22808963|25223294|18|KP70|01/09/2019|020008|601.11
26017740|25241719|18|KP70|01/09/2019|150359|693.33
24630468|25243945|18|KP70|01/09/2019|131846|900
21044434|27732123|18|KP70|01/09/2019|192922|939.1
27618318|27853920|18|KP70|01/09/2019|165907|300
26142556|28032253|18|KP70|01/09/2019|093821|1400
23372017|26910351|18|KP70|01/09/2019|190419|727.7
27882942|28453886|18|KP80|01/09/2019|001741|500
24699790|28455376|18|KP70|01/09/2019|122841|700
22598606|28457079|18|KP70|01/09/2019|140852|1250
28341399|28457391|18|KP70|01/09/2019|151858|391.5
27882942|28458362|18|KP70|01/09/2019|001742|1066.05
26548087|28459154|18|KP70|01/09/2019|110831|472.82
26548087|28459188|18|KP70|01/09/2019|110831|474.7
26527046|28460604|18|KP70|01/09/2019|020008|376.76
26565316|28461873|18|KP70|01/09/2019|152358|215.4
27698862|28462926|18|KP70|01/09/2019|084814|930
21044434|28464475|18|KP70|01/09/2019|192922|860
21642986|28464577|18|KP70|01/09/2019|232946|246.07
26103393|28465189|18|KP80|01/09/2019|002242|331.25
26982174|28465746|18|KP70|01/09/2019|220439|232.5
26527868|28466577|18|KP70|01/09/2019|193423|400
26186054|28467717|18|KP70|01/09/2019|225440|1564.26
26186054|28467718|18|KP70|01/09/2019|225440|1946.44
26186054|28467720|18|KP70|01/09/2019|225440|1435.5
26186054|28467721|18|KP70|01/09/2019|225440|1395.77
26186054|28467722|18|KP70|01/09/2019|225440|1510.32
26548087|28470009|18|KP70|01/09/2019|110831|466.81
13535639|28473602|18|KP70|01/09/2019|115836|809.1
13535639|28473603|18|KP70|01/09/2019|115836|809.1
26017740|28474742|18|KP70|01/09/2019|145856|693.33
13535639|28475083|18|KP70|01/09/2019|115836|739.15
24937758|28477743|18|KP80|01/09/2019|223442|800
21809223|28478347|18|KP70|01/09/2019|101826|80
21809223|28478756|18|KP70|01/09/2019|101826|60
27925639|28479148|18|KP70|01/09/2019|111330|435.52
21809223|28479495|18|KP70|01/09/2019|101826|60
26982174|28480043|18|KP70|01/09/2019|220439|316.67
23004787|28480779|18|KP50|01/09/2019|201428|420
27356104|28484658|18|KP70|01/09/2019|023751|576.1
26706799|28484949|18|KP70|01/09/2019|232444|471.84
27925639|28489173|18|KP70|01/09/2019|111330|408.04
27356104|28490195|18|KP70|01/09/2019|023751|644.76
24023212|28490196|18|KP70|01/09/2019|162904|349.23
26527046|28490360|18|KP70|01/09/2019|020008|357.26
26706799|28491939|18|KP70|01/09/2019|232444|464
22550782|28493078|18|KP70|01/09/2019|131342|1260
22598606|28495057|18|KP70|01/09/2019|101322|1076
26706799|28495842|18|KP70|01/09/2019|232444|632.8
26591130|28497354|18|KP70|01/09/2019|212434|505.58
26591130|28497419|18|KP70|01/09/2019|212434|787.58
26591130|28497436|18|KP70|01/09/2019|212434|571.01
26017740|28499090|18|KP70|01/09/2019|145856|700
25648461|28501462|18|KP70|01/09/2019|162404|585
26369587|28501899|18|KP70|01/09/2019|215435|460
26527046|28504427|18|KP70|01/09/2019|020008|530.82
26527046|28504428|18|KP70|01/09/2019|020008|530.82
21774237|28507316|18|KP70|01/09/2019|012750|1000
27456008|28510414|18|KP70|01/09/2019|114336|556.95
24814718|28510954|18|KP70|01/09/2019|101829|144.62
27833743|28512912|18|KP70|01/09/2019|114335|336.87
25237109|28514324|18|KP80|01/09/2019|164406|500
21774237|28514378|18|KP70|01/09/2019|012750|699
26565316|28514903|18|KP70|01/09/2019|152358|540
26527046|28515936|18|KP70|01/09/2019|020008|797.85
28293448|28516056|18|KP70|01/09/2019|090316|1305
26706799|28516308|18|KP70|01/09/2019|232444|467.19
24624699|28516976|18|KP80|01/09/2019|174411|880
24937758|04896998|18|KP80|01/09/2019|223441|693.4
12961456|06370446|18|KP80|01/09/2019|094823|450
27679690|11117198|18|KP70|01/09/2019|121841|745.47
25206524|12091427|18|KP75|01/09/2019|220437|2000
27295977|13082430|18|KP70|01/09/2019|215436|473.29
23747038|13583293|18|KP70|01/09/2019|093819|881.48
22598606|13858853|18|KP70|01/09/2019|140852|2500
26710062|14768823|18|KP80|01/09/2019|210934|100
20535002|15175796|18|KP70|01/09/2019|144355|400.72
24699790|15344300|18|KP70|01/09/2019|122841|1040
24699790|20124390|18|KP70|01/09/2019|121840|750
26058167|20139955|18|KP70|01/09/2019|170907|1800
24699790|20473921|18|KP70|01/09/2019|122842|750
26186054|20677979|18|KP70|01/09/2019|225943|1860.07
26186054|20790014|18|KP70|01/09/2019|225440|1632.93
27191506|21034715|18|KP70|01/09/2019|211935|1820.07
27882942|21062790|18|KP70|01/09/2019|001742|3876.69
26527046|21175153|18|KP70|01/09/2019|020007|748.9
23245297|21325007|18|KP70|01/09/2019|164907|620
24624699|21340614|18|KP80|01/09/2019|174410|4500
21300420|21391375|18|KP70|01/09/2019|052302|1443.33
27058458|21463732|18|KP50|01/09/2019|121841|226
26058167|21465475|18|KP70|01/09/2019|170907|1200
24699790|21485297|18|KP70|01/09/2019|122842|2488
26058167|21547707|18|KP70|01/09/2019|170907|1000
27295977|21594348|18|KP70|01/09/2019|213934|515.06
25841013|21594763|18|KP70|01/09/2019|214434|1043.52
23192540|21623445|18|KP70|01/09/2019|114334|12833.22
20273683|21779814|18|KP70|01/09/2019|035418|445.2
27191506|21873867|18|KP70|01/09/2019|211935|1741
21482949|21888694|18|KP70|01/09/2019|202934|200
21107442|21908932|18|KP80|01/09/2019|102323|3414
27011037|21928762|18|KP80|01/09/2019|120336|480
25343185|21939645|18|KP70|01/09/2019|015248|1429.49
24699790|21940722|18|KP70|01/09/2019|122841|700
21107442|21997076|18|KP80|01/09/2019|102323|450
25298603|22041088|18|KP70|01/09/2019|090816|701.63
24699790|22058307|18|KP70|01/09/2019|122841|700
28121612|22069209|18|KP70|01/09/2019|163405|968.99
22598606|22072688|18|KP70|01/09/2019|140852|750
23747038|22149866|18|KP70|01/09/2019|093819|884.02
24154313|22161136|18|KP70|01/09/2019|074806|447.92
21887766|22329464|18|KP80|01/09/2019|003242|450
24154313|22378486|18|KP70|01/09/2019|074806|407.2
26186054|25253670|18|KP70|01/09/2019|225944|1877.13
22550782|25255542|18|KP70|01/09/2019|131342|700
22598606|25263980|18|KP70|01/09/2019|101322|986
26186054|25278983|18|KP70|01/09/2019|225944|1573.41
21646431|25287189|18|KP80|01/09/2019|172911|201.5
21774237|25294960|18|KP70|01/09/2019|012749|837
28121612|27973553|18|KP80|01/09/2019|163405|700
27698862|27778913|18|KP70|01/09/2019|084814|896.84
26987147|25761655|18|KP70|01/09/2019|114335|890
21107442|26277711|18|KP80|01/09/2019|102324|2330
27882942|26951293|18|KP70|01/09/2019|001740|65.13
26186054|27302454|18|KP70|01/09/2019|225943|1645.61
26548087|25314704|18|KP70|01/09/2019|110831|427.63
26709696|25318154|18|KP70|01/09/2019|125843|763.9
26527046|25320765|18|KP70|01/09/2019|020007|879.61
26548087|25321509|18|KP70|01/09/2019|110831|1316.76
27679690|25326357|18|KP70|01/09/2019|121841|1089.67
21664564|25329780|18|KP70|01/09/2019|102824|3778.77
22731037|25330080|18|KP80|01/09/2019|205431|900
26035565|25338704|18|KP70|01/09/2019|001239|521.98
27882942|27171881|18|KP70|01/09/2019|001742|853.91
25698970|26214463|18|KP50|01/09/2019|221937|80
20273683|25980609|18|KP70|01/09/2019|035419|590.75
27998724|27439957|18|KP70|01/09/2019|112332|608.18
24154313|25347326|18|KP70|01/09/2019|074806|319.68
27833743|25360866|18|KP70|01/09/2019|114335|129.32
20535002|25375877|18|KP70|01/09/2019|145855|716.38
27868827|25380698|18|KP70|01/09/2019|101827|825
23710351|25381227|18|KP70|01/09/2019|183916|300
24699790|25392730|18|KP70|01/09/2019|122842|650
24662187|25392733|18|KP70|01/09/2019|175913|470
21222724|25394274|18|KP70|01/09/2019|093819|1020.91
26466263|25411387|18|KP70|01/09/2019|163904|612.32
22003588|25415193|18|KP70|01/09/2019|084313|522
26635458|25423394|18|KP70|01/09/2019|111831|930
26635458|25423394|18|KP70|01/09/2019|115336|935
26706799|25433598|18|KP70|01/09/2019|232444|554.66
28124133||18|KP70|01/09/2019|185419|1174.5
25626750|26743117|18|KP70|01/09/2019|094823|422
23004787|26053885|18|KP50|01/09/2019|201428|100
22505535|25930941|18|KP70|01/09/2019|155401|478.43
25298603|27041143|18|KP70|01/09/2019|090816|323.1
21306352|25520277|18|KP70|01/09/2019|104328|220.88
27882942|26074391|18|KP80|01/09/2019|001741|678.47
25993829|27591736|18|KP70|01/09/2019|204431|708
27882942|26457886|18|KP75|01/09/2019|001741|1500
27882942|26457886|18|KP70|01/09/2019|001742|1265.4
26142556|28337028|18|KP70|01/09/2019|093821|700
26548087|27582971|18|KP70|01/09/2019|110831|513.86
24814718|28202925|18|KP70|01/09/2019|101829|1059.91
25901878|26610487|18|KP70|01/09/2019|114834|455.38
27054294|28084935|18|KP70|01/09/2019|185419|5119.06
27882942|28518242|18|KP80|01/09/2019|001741|500
25206524|22439024|18|KP75|01/09/2019|145855|90
27826396|22445246|18|KP70|01/09/2019|083813|500
27191506|22517027|18|KP70|01/09/2019|211935|2525.44
26291726|24186269|18|KW51|01/09/2019|130105|9000
27885377|24247050|18|KW51|01/09/2019|190238|6000
25535476|24249821|18|KW51|01/09/2019|195736|300
25535476|24249821|18|KW51|01/09/2019|200127|100
26760918|24253067|18|KW51|01/09/2019|135415|2607
26760918|24253067|18|KW51|01/09/2019|140601|526.75
24990861|24253586|18|KW51|01/09/2019|094056|400
23297957|25268082|18|KW51|01/09/2019|135056|1000
23297957|25268082|18|KW51|01/09/2019|220303|256
24173977|25761414|18|KW51|01/09/2019|192046|130
27264709|27448180|18|KW51|01/09/2019|003106|40
27300938|28384772|18|KW51|01/09/2019|114927|500.11
26921254|24319742|18|KW51|01/09/2019|152020|50
26705916|24256036|18|KW51|01/09/2019|211815|648.15
27609071|24256429|18|KW51|01/09/2019|114651|155
21694470|24259853|18|KW51|01/09/2019|110332|210
26041900|24262295|18|KW51|01/09/2019|205857|116.9
25218566|24264814|18|KW51|01/09/2019|121855|452.5
25756323|24268485|18|KW51|01/09/2019|173434|715
21107442|24269139|18|KW51|01/09/2019|103627|720
25408960|25058694|18|KW51|01/09/2019|083045|50
28041801|28197192|18|KW51|01/09/2019|092413|600
24442460|26329419|18|KW51|01/09/2019|183217|450
28109691|28072504|18|KW51|01/09/2019|092109|265
28241810|26057632|18|KW51|01/09/2019|121358|17
26239303|26810539|18|KW51|01/09/2019|163040|1200
26239303|26810539|18|KW51|01/09/2019|164647|1200
26197746|24986644|18|KW51|01/09/2019|093857|140
26197746|24986644|18|KW51|01/09/2019|094202|140
25218566|25372830|18|KW51|01/09/2019|164511|500
27936838|24309110|18|KW51|01/09/2019|094941|300
25505030|24317890|18|KW51|01/09/2019|233707|300
26557042|24328378|18|KW51|01/09/2019|162755|5146.37
28267560|24333587|18|KW51|01/09/2019|180335|161
27904277|28074008|18|KW51|01/09/2019|141024|130
27669730|26392324|18|KW51|01/09/2019|075842|583
28127674|26209009|18|KW51|01/09/2019|153554|2000
26051777|26544114|18|KW51|01/09/2019|132540|190
28267560|28178457|18|KW51|01/09/2019|090111|207
25827957|24363130|18|KW51|01/09/2019|105810|760
28047419|24365756|18|KW51|01/09/2019|103436|479.55
28047419|24365756|18|KW51|01/09/2019|224757|90
24369361|24369361|18|KW50|01/09/2019|171825|3000
25218566|27417592|18|KW51|01/09/2019|163743|300
27070940|24766552|18|KW51|01/09/2019|081339|302
26474156|28462374|18|KW51|01/09/2019|134857|930
26474156|28462374|18|KW51|01/09/2019|135153|930
26957903|28462516|18|KW51|01/09/2019|184830|1030.6
28006002|28462797|18|KW51|01/09/2019|160537|1000
27162153|28462969|18|KW51|01/09/2019|232200|145
26957903|28463222|18|KW51|01/09/2019|185218|1045
25218566|28464785|18|KW51|01/09/2019|120603|530
27568197|28464982|18|KW51|01/09/2019|134439|360
27684613|28467543|18|KW51|01/09/2019|151602|1200
25890279|28468544|18|KW51|01/09/2019|185606|809.1
25532471|28469191|18|KW51|01/09/2019|141249|200
28176166|28469962|18|KW51|01/09/2019|180947|100
26572908|28473145|18|KW51|01/09/2019|103500|585.4
26572908|28473145|18|KW51|01/09/2019|103501|344.6
23914573|28477380|18|KW51|01/09/2019|194105|640
24601079|28479659|18|KW51|01/09/2019|213216|500
26930450|28480291|18|KW51|01/09/2019|161008|613.6
27355147|28482950|18|KW51|01/09/2019|132133|500
27355147|28482950|18|KW51|01/09/2019|141723|500
27430597|28485348|18|KW51|01/09/2019|152206|582.23
26296343|28485468|18|KW51|01/09/2019|084627|818
25493520|28486399|18|KW51|01/09/2019|070853|250.65
27669730|28488250|18|KW51|01/09/2019|092722|900
26525288|28490175|18|KW51|01/09/2019|192147|65
26525288|28490175|18|KW51|01/09/2019|203006|50
28419596|28490432|18|KW51|01/09/2019|144855|600
28419596|28491453|18|KW51|01/09/2019|141901|600
27669730|28492357|18|KW51|01/09/2019|082132|700
26572908|28493429|18|KW51|01/09/2019|000722|639
26572908|28493429|18|KW51|01/09/2019|103459|639
27669730|28493920|18|KW51|01/09/2019|092414|1968
28047419|28494024|18|KW51|01/09/2019|232240|90
27087790|28494935|18|KW51|01/09/2019|073414|800
25490698|28495693|18|KW51|01/09/2019|091541|50
25490698|28495693|18|KW51|01/09/2019|091651|50
25866318|28498253|18|KW51|01/09/2019|153914|120
28367223|28506191|18|KW51|01/09/2019|102816|450
21774237|28507316|18|KW51|01/09/2019|013624|930
25259343|28508116|18|KW51|01/09/2019|124628|1500
28047419|28508259|18|KW51|01/09/2019|223420|90
28047419|28509387|18|KW51|01/09/2019|231658|90
28047419|28509930|18|KW51|01/09/2019|232516|90
25167888|28511005|18|KW51|01/09/2019|131951|15
27568197|28511688|18|KW51|01/09/2019|111636|120
25218566|28513029|18|KW51|01/09/2019|074920|420
22686699|28515469|18|KW51|01/09/2019|195008|1000
27568197|28516274|18|KW51|01/09/2019|111903|120
23181476|28517859|18|KW51|01/09/2019|144657|913.5
27760829|28518624|18|KW51|01/09/2019|111349|1104
28094036|28519350|18|KW51|01/09/2019|002025|950
22290756|24034135|18|KF70|01/09/2019|144801|150
26264015||18|KW70|01/09/2019|191220|363.45
26276524||18|KW70|01/09/2019|143218|3300
26276524||18|KW70|01/09/2019|143538|2950
26276524||18|KW70|01/09/2019|143805|1100
26276524||18|KW70|01/09/2019|144002|1100
26276524||18|KW70|01/09/2019|144155|700
26276524||18|KW70|01/09/2019|144543|2700
26276524||18|KW70|01/09/2019|144743|600
26276524||18|KW70|01/09/2019|144938|850
26335894||18|KW83|01/09/2019|113915|149.9
26337860||18|KW83|01/09/2019|103604|115.9
26337860||18|KW83|01/09/2019|103722|69.9
26348701||18|KW77|01/09/2019|102258|122.81
26369217||18|KW77|01/09/2019|103712|300
26369217||18|KW77|01/09/2019|205217|200
26392204||18|KW77|01/09/2019|222808|608.1
26430176||18|KW70|01/09/2019|101719|1588
26430176||18|KW70|01/09/2019|102145|3309.8
26430176||18|KW70|01/09/2019|131715|1588
26430176||18|KW70|01/09/2019|131715|3309.8
26452398||18|KW77|01/09/2019|204237|479.71
26452398||18|KW77|01/09/2019|205141|477.6
26452398||18|KW77|01/09/2019|210154|571.2
26540707||18|KW70|01/09/2019|091313|300
26540707||18|KW70|01/09/2019|092451|1020
26541710||18|KW77|01/09/2019|104401|29.9
26541710||18|KW77|01/09/2019|104715|145.85
26548532||18|KW70|01/09/2019|045739|60.35
26548532||18|KW70|01/09/2019|045739|84.08
26548532||18|KW70|01/09/2019|045829|2529.48
26562145||18|KW77|01/09/2019|114446|318.58
26563457||18|KW98|01/09/2019|154818|953.3
26563457||18|KW83|01/09/2019|154904|104.9
26576703||18|KW70|01/09/2019|182655|103.84
26576703||18|KW70|01/09/2019|183424|413
26579369||18|KW70|01/09/2019|181319|300
26579381||18|KW70|01/09/2019|181522|100
26585317||18|KW70|01/09/2019|124416|220
26593956||18|KW70|01/09/2019|193320|3200
26593956||18|KW70|01/09/2019|194027|3800
26674786||18|KW77|01/09/2019|170255|646.04
27076401|22602871|18|KW51|01/09/2019|164027|1500
26174835|22646299|18|KW51|01/09/2019|093710|70
27014257|22655731|18|KW51|01/09/2019|095618|1000
21377152|22703393|18|KW51|01/09/2019|095858|30
28028723|22766893|18|KW51|01/09/2019|202604|5700
25263744|22879961|18|KW51|01/09/2019|190042|1000
25263744|22879961|18|KW51|01/09/2019|190640|1000
22981806|23047145|18|KW51|01/09/2019|214642|179.1
26474156|23075837|18|KW51|01/09/2019|134759|1305
26474156|23075837|18|KW51|01/09/2019|135152|1305
26674225|23149591|18|KW51|01/09/2019|030704|4390.72
26674225|23149591|18|KW51|01/09/2019|030811|4390.72
21338852|23178476|18|KW51|01/09/2019|222342|500
23882231|23239583|18|KW51|01/09/2019|224956|900
26543225|23245068|18|KW51|01/09/2019|234821|200
26042337|23261679|18|KW51|01/09/2019|091510|1000
23739878|23319368|18|KW51|01/09/2019|213313|30
25218566|23337429|18|KW51|01/09/2019|122036|615
22225718|23374622|18|KW51|01/09/2019|233156|2522
23410227|23401036|18|KW51|01/09/2019|163134|7360
27559028|23406687|18|KW51|01/09/2019|063746|894.12
27559028|23406687|18|KW51|01/09/2019|065310|894.12
25260380|23418815|18|KW51|01/09/2019|211256|241.96
22108511|23483019|18|KW51|01/09/2019|164318|200
21074494|23498444|18|KW51|01/09/2019|113650|300
21074494|23498444|18|KW51|01/09/2019|113852|300
22454632|23560091|18|KW51|01/09/2019|163102|4320.43
27564167|23580801|18|KW51|01/09/2019|183840|310
23826923|23611031|18|KW51|01/09/2019|091643|1000
23826923|23611031|18|KW51|01/09/2019|091930|2000
28344159|23615666|18|KW51|01/09/2019|145828|2300
28419596|23628156|18|KW51|01/09/2019|143109|800
28267560|23673384|18|KW51|01/09/2019|175127|153
22767781|23681675|18|KW51|01/09/2019|011129|1500
23731521|23723679|18|KW51|01/09/2019|114158|4428.7
22167825|23757303|18|KW51|01/09/2019|161120|500
25953079|23840977|18|KW51|01/09/2019|165131|1000
27500121|23868296|18|KW51|01/09/2019|151615|460
25729214|23874190|18|KW51|01/09/2019|115517|270
26821553|23874190|18|KW51|01/09/2019|210403|414
27238599|00141720|18|KW51|01/09/2019|200054|100
27612616|01013033|18|KW51|01/09/2019|163235|200
28266223|01318217|18|KW51|01/09/2019|045033|94.4
27296706|01476955|18|KW51|01/09/2019|050301|117.24
26557042|02366266|18|KW51|01/09/2019|161433|4021.67
27209316|03533360|18|KW51|01/09/2019|075545|840
27807349|04186052|18|KW51|01/09/2019|184330|1171.31
24827952|09184120|18|KW51|01/09/2019|154504|804.4
27214346|09754270|18|KW51|01/09/2019|192328|3000
27243997|10310938|18|KW51|01/09/2019|211048|1700
22167825|13346283|18|KW51|01/09/2019|161032|500
26488594|13848092|18|KW51|01/09/2019|044554|360.53
26841656|13848092|18|KW51|01/09/2019|050956|351.22
26548532|13848092|18|KW51|01/09/2019|045738|468.68
27179442|13848092|18|KW51|01/09/2019|045340|848.39
27296706|13848092|18|KW51|01/09/2019|050300|924.73
28266223|13848092|18|KW51|01/09/2019|045031|862.07
23509424|20069852|18|KW51|01/09/2019|103329|2000
26392298|20089117|18|KW51|01/09/2019|085430|120
27569973|20186997|18|KW51|01/09/2019|123846|2600
25778976|26487528|18|KW51|01/09/2019|125645|80
27559028|25674743|18|KW51|01/09/2019|064829|782.56
27559028|25674743|18|KW51|01/09/2019|065312|782.56
23307045|25188251|18|KW51|01/09/2019|152713|800
26572908|24400717|18|KW51|01/09/2019|103459|801.6
24472581|24404943|18|KW51|01/09/2019|090623|115
