customer_id|digital_affiliation_type|digital_affiliation_date|online_banking_affiliation_type|online_banking_affiliation_date|sms_affiliation_type|sms_affiliation_date|cutoff_date
67733076|NO|9999-12-31|SI|2016-04-08|NO|9999-12-31|2020-02-28
78054137|NO|9999-12-31|SI|2016-02-03|NO|9999-12-31|2020-02-28
39622947|NO|9999-12-31|SI|2016-01-26|NO|9999-12-31|2020-02-28
66039771|SI|2019-06-25|SI|2019-06-25|SI|2019-06-25|2020-02-28
55285663|NO|9999-12-31|NO|9999-12-31|SI|2019-11-29|2020-02-28
33284355|SI|2018-07-02|SI|2018-07-02|SI|2018-03-28|2020-02-28
73628479|NO|9999-12-31|SI|2020-01-02|NO|9999-12-31|2020-02-28
57766272|NO|9999-12-31|SI|2016-05-10|NO|9999-12-31|2020-02-28
41047130|NO|9999-12-31|SI|2015-05-12|NO|9999-12-31|2020-02-28
37495644|NO|9999-12-31|NO|9999-12-31|SI|2016-05-31|2020-02-28
82854531|NO|9999-12-31|SI|2018-01-26|NO|9999-12-31|2020-02-28
92238137|NO|9999-12-31|SI|2013-05-31|NO|9999-12-31|2020-02-28
84393221|SI|2016-08-25|SI|2016-08-25|SI|2016-08-25|2020-02-28
59828981|NO|9999-12-31|SI|2018-10-26|NO|9999-12-31|2020-02-28
92532865|NO|9999-12-31|SI|2016-02-23|NO|9999-12-31|2020-02-28
67421457|NO|9999-12-31|SI|2013-05-04|NO|9999-12-31|2020-02-28
14038186|NO|9999-12-31|SI|2014-08-04|NO|9999-12-31|2020-02-28
99150744|NO|9999-12-31|NO|9999-12-31|SI|2017-10-23|2020-02-28
60541067|SI|2019-07-17|SI|2019-07-17|SI|2019-07-17|2020-02-28
37552620|SI|2018-06-13|SI|2018-06-13|SI|2017-12-30|2020-02-28
56341875|NO|9999-12-31|SI|2016-02-15|NO|9999-12-31|2020-02-28
62418040|NO|9999-12-31|SI|2013-10-31|NO|9999-12-31|2020-02-28
17180778|NO|9999-12-31|SI|2012-05-16|NO|9999-12-31|2020-02-28
60364682|NO|9999-12-31|SI|2015-01-28|NO|9999-12-31|2020-02-28
82217989|NO|9999-12-31|NO|9999-12-31|SI|2017-01-24|2020-02-28
03972470|SI|2019-03-13|SI|2016-01-27|SI|2019-03-13|2020-02-28
85759416|SI|2017-04-02|SI|2017-04-02|SI|2017-01-23|2020-02-28
31920806|NO|9999-12-31|SI|2013-09-28|NO|9999-12-31|2020-02-28
77612697|SI|2018-10-17|SI|2018-10-17|SI|2018-09-20|2020-02-28
08895901|SI|2018-10-25|SI|2018-10-25|SI|2018-10-25|2020-02-28
25747888|NO|9999-12-31|SI|2017-10-12|NO|9999-12-31|2020-02-28
52943762|SI|2018-08-11|SI|2018-08-11|SI|2018-05-02|2020-02-28
01531329|NO|9999-12-31|SI|2019-01-14|NO|9999-12-31|2020-02-28
47055525|SI|2019-06-24|SI|2019-06-24|SI|2019-06-08|2020-02-28
81091333|SI|2018-12-04|SI|2016-08-09|SI|2018-12-04|2020-02-28
60572220|NO|9999-12-31|SI|2016-07-12|NO|9999-12-31|2020-02-28
61924309|SI|2017-12-12|SI|2017-12-12|SI|2017-12-12|2020-02-28
17719426|NO|9999-12-31|SI|2013-02-20|NO|9999-12-31|2020-02-28
21823606|SI|2018-03-07|SI|2018-03-04|SI|2018-03-07|2020-02-28
14252584|NO|9999-12-31|SI|2014-09-19|NO|9999-12-31|2020-02-28
39561185|SI|2019-03-21|SI|2019-03-21|SI|2019-03-21|2020-02-28
04168519|SI|2019-04-29|SI|2019-04-29|SI|2019-04-29|2020-02-28
42640506|NO|9999-12-31|SI|2016-03-03|NO|9999-12-31|2020-02-28
88370357|SI|2017-09-14|SI|2017-09-14|SI|2017-09-14|2020-02-28
64587746|NO|9999-12-31|NO|9999-12-31|SI|2017-06-28|2020-02-28
97683191|SI|2015-12-29|SI|2015-12-29|SI|2013-07-19|2020-02-28
19253865|SI|2018-10-10|SI|2017-10-18|SI|2018-10-10|2020-02-28
16779047|NO|9999-12-31|SI|2017-06-21|NO|9999-12-31|2020-02-28
72651187|SI|2017-01-02|SI|2017-01-02|SI|2017-01-02|2020-02-28
19418798|NO|9999-12-31|NO|9999-12-31|SI|2019-02-13|2020-02-28
62569193|SI|2019-01-24|SI|2019-01-24|SI|2018-12-14|2020-02-28
68409860|NO|9999-12-31|NO|9999-12-31|SI|2017-02-16|2020-02-28
15971241|SI|2017-07-17|SI|2017-07-17|SI|2015-09-28|2020-02-28
36062569|SI|2017-01-09|SI|2017-01-09|SI|2016-12-28|2020-02-28
39546050|NO|9999-12-31|SI|2017-03-11|NO|9999-12-31|2020-02-28
49762064|SI|2017-04-02|SI|2017-04-02|SI|2016-07-18|2020-02-28
60442632|NO|9999-12-31|SI|2015-07-15|NO|9999-12-31|2020-02-28
09688980|NO|9999-12-31|SI|2015-07-01|NO|9999-12-31|2020-02-28
10757121|NO|9999-12-31|NO|9999-12-31|SI|2017-03-21|2020-02-28
62567788|SI|2016-10-27|SI|2016-10-27|SI|2016-10-27|2020-02-28
46313089|NO|9999-12-31|SI|2014-11-22|NO|9999-12-31|2020-02-28
07414387|NO|9999-12-31|SI|2012-12-12|NO|9999-12-31|2020-02-28
05732217|NO|9999-12-31|SI|2014-04-15|NO|9999-12-31|2020-02-28
83221158|NO|9999-12-31|SI|2015-12-05|NO|9999-12-31|2020-02-28
66476169|NO|9999-12-31|NO|9999-12-31|SI|2017-12-13|2020-02-28
41544970|NO|9999-12-31|NO|9999-12-31|SI|2017-03-31|2020-02-28
70262817|NO|9999-12-31|SI|2013-08-22|NO|9999-12-31|2020-02-28
78368112|NO|9999-12-31|SI|2019-03-06|NO|9999-12-31|2020-02-28
00773131|SI|2019-07-02|SI|2012-08-02|SI|2019-07-02|2020-02-28
79734835|NO|9999-12-31|SI|2015-11-13|NO|9999-12-31|2020-02-28
49578724|SI|2016-11-30|SI|2013-10-28|SI|2016-11-30|2020-02-28
77554240|NO|9999-12-31|NO|9999-12-31|SI|2017-11-09|2020-02-28
42909713|NO|9999-12-31|SI|2017-10-21|NO|9999-12-31|2020-02-28
32333020|SI|2016-07-07|SI|2016-06-01|SI|2016-07-07|2020-02-28
23793077|SI|2019-01-04|SI|2019-01-04|SI|2019-01-04|2020-02-28
96165930|SI|2019-07-19|SI|2019-07-19|SI|2019-07-19|2020-02-28
92021384|NO|9999-12-31|SI|2015-10-14|NO|9999-12-31|2020-02-28
19888673|NO|9999-12-31|SI|2014-10-17|NO|9999-12-31|2020-02-28
90216010|NO|9999-12-31|SI|2018-05-14|NO|9999-12-31|2020-02-28
50844884|NO|9999-12-31|SI|2019-03-05|NO|9999-12-31|2020-02-28
24781376|NO|9999-12-31|NO|9999-12-31|SI|2017-07-17|2020-02-28
95916809|SI|2017-03-24|SI|2017-03-24|SI|2017-03-24|2020-02-28
60984617|NO|9999-12-31|SI|2014-08-04|NO|9999-12-31|2020-02-28
60617901|NO|9999-12-31|SI|2014-08-01|NO|9999-12-31|2020-02-28
46995071|SI|2016-11-09|SI|2016-11-09|SI|2016-11-09|2020-02-28
29296793|NO|9999-12-31|SI|2018-10-16|NO|9999-12-31|2020-02-28
25190125|NO|9999-12-31|SI|2011-09-01|NO|9999-12-31|2020-02-28
99828830|SI|2017-04-02|SI|2017-04-02|SI|2013-06-26|2020-02-28
97308771|NO|9999-12-31|SI|2017-03-13|NO|9999-12-31|2020-02-28
98245477|NO|9999-12-31|SI|2012-03-07|NO|9999-12-31|2020-02-28
75177387|NO|9999-12-31|NO|9999-12-31|SI|2019-11-14|2020-02-28
47964628|NO|9999-12-31|SI|2015-01-10|NO|9999-12-31|2020-02-28
90177771|SI|2019-04-10|SI|2019-04-10|SI|2019-04-10|2020-02-28
46668802|NO|9999-12-31|NO|9999-12-31|SI|2019-11-20|2020-02-28
06300468|NO|9999-12-31|SI|2014-06-19|NO|9999-12-31|2020-02-28
94510611|NO|9999-12-31|SI|2013-03-01|NO|9999-12-31|2020-02-28
16835094|SI|2019-07-26|SI|2019-07-26|SI|2016-09-23|2020-02-28
39830080|SI|2019-08-09|SI|2019-08-09|SI|2019-08-09|2020-02-28
54554147|NO|9999-12-31|SI|2014-05-20|NO|9999-12-31|2020-02-28
91562265|NO|9999-12-31|SI|2013-07-08|NO|9999-12-31|2020-02-28
16128490|SI|2017-08-15|SI|2017-06-30|SI|2017-08-15|2020-02-28
91934753|SI|2020-02-24|SI|2020-02-24|SI|2020-02-24|2020-02-28
21147233|NO|9999-12-31|SI|2016-08-12|NO|9999-12-31|2020-02-28
94577620|SI|2019-10-19|SI|2019-10-19|SI|2019-10-19|2020-02-28
55779616|SI|2019-08-26|SI|2019-08-26|SI|2019-08-26|2020-02-28
87694326|SI|2016-09-16|SI|2016-09-16|SI|2015-01-05|2020-02-28
66738432|SI|2018-09-15|SI|2018-09-15|SI|2017-12-11|2020-02-28
72131942|SI|2016-12-09|SI|2016-12-07|SI|2016-12-09|2020-02-28
34015392|NO|9999-12-31|SI|2015-03-06|NO|9999-12-31|2020-02-28
43149628|SI|2019-10-09|SI|2019-10-09|SI|2019-10-09|2020-02-28
21679050|NO|9999-12-31|SI|2014-08-09|NO|9999-12-31|2020-02-28
73681393|NO|9999-12-31|SI|2018-06-28|NO|9999-12-31|2020-02-28
45614193|SI|2019-04-02|SI|2019-04-02|SI|2019-04-02|2020-02-28
88066112|NO|9999-12-31|SI|2019-08-27|NO|9999-12-31|2020-02-28
28165306|NO|9999-12-31|SI|2013-04-12|NO|9999-12-31|2020-02-28
57770808|SI|2019-03-27|SI|2019-03-27|SI|2019-03-27|2020-02-28
61188580|NO|9999-12-31|NO|9999-12-31|SI|2017-02-21|2020-02-28
13935439|NO|9999-12-31|SI|2015-02-23|NO|9999-12-31|2020-02-28
49497029|NO|9999-12-31|SI|2019-06-18|NO|9999-12-31|2020-02-28
49581458|NO|9999-12-31|NO|9999-12-31|SI|2016-09-09|2020-02-28
16092421|SI|2017-04-02|SI|2017-04-02|SI|2016-11-24|2020-02-28
12770393|SI|2019-06-13|SI|2019-06-13|SI|2019-06-13|2020-02-28
80864664|SI|2019-06-16|SI|2019-06-15|SI|2019-06-16|2020-02-28
05654208|SI|2017-12-14|SI|2017-12-14|SI|2017-12-14|2020-02-28
50975655|NO|9999-12-31|SI|2016-06-20|NO|9999-12-31|2020-02-28
37392217|NO|9999-12-31|SI|2017-04-17|NO|9999-12-31|2020-02-28
49347337|SI|2019-08-08|SI|2019-08-08|SI|2019-08-08|2020-02-28
51566852|NO|9999-12-31|SI|2016-07-22|NO|9999-12-31|2020-02-28
87162534|NO|9999-12-31|SI|2018-05-24|NO|9999-12-31|2020-02-28
65762269|NO|9999-12-31|SI|2016-07-09|NO|9999-12-31|2020-02-28
58662571|NO|9999-12-31|SI|2012-08-09|NO|9999-12-31|2020-02-28
53722097|NO|9999-12-31|SI|2016-07-15|NO|9999-12-31|2020-02-28
62192471|SI|2019-04-15|SI|2019-04-15|SI|2019-04-15|2020-02-28
43111875|NO|9999-12-31|SI|2014-02-18|NO|9999-12-31|2020-02-28
72803905|SI|2016-03-29|SI|2016-03-29|SI|2013-06-17|2020-02-28
11912016|NO|9999-12-31|SI|2013-10-19|NO|9999-12-31|2020-02-28
41010095|SI|2018-08-18|SI|2018-08-18|SI|2018-08-18|2020-02-28
60836553|SI|2019-04-17|SI|2019-04-17|SI|2018-05-29|2020-02-28
93901294|SI|2019-07-26|SI|2019-07-26|SI|2019-07-26|2020-02-28
91178388|SI|2019-08-20|SI|2019-08-20|SI|2019-08-20|2020-02-28
58467619|NO|9999-12-31|SI|2017-06-30|NO|9999-12-31|2020-02-28
62661363|NO|9999-12-31|NO|9999-12-31|SI|2017-06-09|2020-02-28
90149065|SI|2019-12-03|SI|2019-12-03|SI|2019-12-03|2020-02-28
54490511|NO|9999-12-31|SI|2014-05-30|NO|9999-12-31|2020-02-28
98027553|NO|9999-12-31|SI|2019-10-14|NO|9999-12-31|2020-02-28
86678600|NO|9999-12-31|SI|2016-01-15|NO|9999-12-31|2020-02-28
67087757|NO|9999-12-31|SI|2018-04-04|NO|9999-12-31|2020-02-28
75629629|NO|9999-12-31|NO|9999-12-31|SI|2017-08-19|2020-02-28
30135092|NO|9999-12-31|NO|9999-12-31|SI|2016-09-10|2020-02-28
59097530|NO|9999-12-31|SI|2015-04-20|NO|9999-12-31|2020-02-28
55980706|NO|9999-12-31|SI|2014-05-06|NO|9999-12-31|2020-02-28
28388932|SI|2018-11-20|SI|2018-11-20|SI|2018-11-20|2020-02-28
75095620|NO|9999-12-31|SI|2012-02-14|NO|9999-12-31|2020-02-28
28211470|NO|9999-12-31|SI|2015-01-15|NO|9999-12-31|2020-02-28
41866648|SI|2019-09-19|SI|2019-09-19|SI|2019-02-22|2020-02-28
28169451|NO|9999-12-31|SI|2018-09-24|NO|9999-12-31|2020-02-28
86318183|SI|2018-11-08|SI|2018-11-08|SI|2017-01-30|2020-02-28
42036547|NO|9999-12-31|SI|2012-12-18|NO|9999-12-31|2020-02-28
22233713|NO|9999-12-31|NO|9999-12-31|SI|2018-04-20|2020-02-28
90435014|NO|9999-12-31|SI|2016-03-30|NO|9999-12-31|2020-02-28
66039494|SI|2016-03-23|SI|2016-02-23|SI|2016-03-23|2020-02-28
19236689|NO|9999-12-31|SI|2016-03-08|NO|9999-12-31|2020-02-28
55270546|SI|2018-12-12|SI|2018-12-12|SI|2018-04-10|2020-02-28
56548884|SI|2017-02-08|SI|2017-02-08|SI|2017-02-02|2020-02-28
48643679|SI|2019-08-01|SI|2019-08-01|SI|2019-08-01|2020-02-28
77859364|SI|2017-06-16|SI|2017-06-16|SI|2017-06-16|2020-02-28
05548778|NO|9999-12-31|SI|2015-03-16|NO|9999-12-31|2020-02-28
51410229|NO|9999-12-31|SI|2014-08-12|NO|9999-12-31|2020-02-28
80343195|SI|2019-07-25|SI|2019-07-25|SI|2019-07-25|2020-02-28
54939602|SI|2018-11-21|SI|2018-11-21|SI|2018-11-21|2020-02-28
50042626|NO|9999-12-31|SI|2015-10-10|NO|9999-12-31|2020-02-28
92942379|SI|2019-09-12|SI|2019-09-12|SI|2019-09-12|2020-02-28
72857341|NO|9999-12-31|SI|2016-07-09|NO|9999-12-31|2020-02-28
70985319|NO|9999-12-31|SI|2015-09-24|NO|9999-12-31|2020-02-28
61667753|NO|9999-12-31|SI|2014-04-12|NO|9999-12-31|2020-02-28
85879397|NO|9999-12-31|SI|2012-12-19|NO|9999-12-31|2020-02-28
81895945|SI|2018-01-17|SI|2018-01-17|SI|2018-01-17|2020-02-28
94815963|SI|2017-10-07|SI|2017-10-07|SI|2013-12-27|2020-02-28
66935196|SI|2019-10-10|SI|2019-10-10|SI|2019-10-10|2020-02-28
89132826|NO|9999-12-31|SI|2016-03-30|NO|9999-12-31|2020-02-28
87554604|NO|9999-12-31|SI|2019-10-26|NO|9999-12-31|2020-02-28
53758361|NO|9999-12-31|NO|9999-12-31|SI|2018-12-27|2020-02-28
37281730|NO|9999-12-31|SI|2015-11-16|NO|9999-12-31|2020-02-28
26277477|NO|9999-12-31|SI|2015-01-05|NO|9999-12-31|2020-02-28
43167457|NO|9999-12-31|SI|2013-05-23|NO|9999-12-31|2020-02-28
14396047|NO|9999-12-31|SI|2019-04-26|NO|9999-12-31|2020-02-28
13832866|NO|9999-12-31|SI|2013-08-20|NO|9999-12-31|2020-02-28
85834018|NO|9999-12-31|SI|2016-01-15|NO|9999-12-31|2020-02-28
50233088|NO|9999-12-31|SI|2015-06-17|NO|9999-12-31|2020-02-28
94269882|NO|9999-12-31|SI|2013-09-05|NO|9999-12-31|2020-02-28
96680072|SI|2017-06-17|SI|2017-06-17|SI|2017-06-17|2020-02-28
17755329|SI|2019-10-18|SI|2019-10-18|SI|2019-10-18|2020-02-28
86966892|SI|2019-08-05|SI|2019-08-05|SI|2019-08-05|2020-02-28
00550374|SI|2017-09-01|SI|2017-09-01|SI|2017-09-01|2020-02-28
46648234|NO|9999-12-31|SI|2013-03-09|NO|9999-12-31|2020-02-28
08900794|NO|9999-12-31|SI|2012-10-01|NO|9999-12-31|2020-02-28
34072009|NO|9999-12-31|NO|9999-12-31|SI|2018-06-18|2020-02-28
19765221|NO|9999-12-31|SI|2014-03-12|NO|9999-12-31|2020-02-28
40547599|SI|2019-08-13|SI|2019-08-13|SI|2017-03-13|2020-02-28
15941504|NO|9999-12-31|SI|2019-08-26|NO|9999-12-31|2020-02-28
10082927|NO|9999-12-31|SI|2014-03-29|NO|9999-12-31|2020-02-28
56790799|NO|9999-12-31|SI|2016-01-19|NO|9999-12-31|2020-02-28
75835532|SI|2019-06-25|SI|2019-06-25|SI|2019-06-25|2020-02-28
52458426|NO|9999-12-31|SI|2014-04-18|NO|9999-12-31|2020-02-28
50527456|NO|9999-12-31|SI|2015-12-09|NO|9999-12-31|2020-02-28
25432829|SI|2019-07-19|SI|2019-07-19|SI|2019-07-19|2020-02-28
85278887|NO|9999-12-31|NO|9999-12-31|SI|2019-02-28|2020-02-28
54491755|NO|9999-12-31|SI|2014-02-03|NO|9999-12-31|2020-02-28
24865096|SI|2019-01-02|SI|2019-01-02|SI|2018-07-07|2020-02-28
76294406|SI|2018-09-18|SI|2018-09-18|SI|2018-09-18|2020-02-28
07404265|NO|9999-12-31|NO|9999-12-31|SI|2019-11-05|2020-02-28
96048659|SI|2019-07-31|SI|2019-07-31|SI|2019-07-31|2020-02-28
64878587|SI|2019-02-21|SI|2018-10-24|SI|2019-02-21|2020-02-28
68452646|NO|9999-12-31|NO|9999-12-31|SI|2017-09-28|2020-02-28
84848387|NO|9999-12-31|SI|2019-02-07|NO|9999-12-31|2020-02-28
60071419|NO|9999-12-31|SI|2016-06-27|NO|9999-12-31|2020-02-28
34826099|NO|9999-12-31|SI|2016-06-14|NO|9999-12-31|2020-02-28
48286762|SI|2017-04-02|SI|2017-04-02|SI|2017-02-08|2020-02-28
30617067|SI|2018-10-06|SI|2018-10-06|SI|2018-10-06|2020-02-28
24294915|SI|2019-11-18|SI|2019-11-18|SI|2019-11-18|2020-02-28
76411977|SI|2017-06-15|SI|2017-06-15|SI|2017-01-25|2020-02-28
89537177|NO|9999-12-31|SI|2016-02-29|NO|9999-12-31|2020-02-28
50434458|NO|9999-12-31|SI|2012-04-04|NO|9999-12-31|2020-02-28
54453632|SI|2019-01-31|SI|2019-01-31|SI|2019-01-31|2020-02-28
01131569|NO|9999-12-31|NO|9999-12-31|SI|2017-09-22|2020-02-28
97329059|NO|9999-12-31|SI|2012-07-03|NO|9999-12-31|2020-02-28
59798496|SI|2019-04-25|SI|2019-04-25|SI|2019-04-25|2020-02-28
80536370|NO|9999-12-31|NO|9999-12-31|SI|2020-02-21|2020-02-28
48810375|SI|2020-01-10|SI|2019-09-18|SI|2020-01-10|2020-02-28
09251851|NO|9999-12-31|SI|2012-10-18|NO|9999-12-31|2020-02-28
31968764|SI|2019-12-19|SI|2019-12-19|SI|2019-12-19|2020-02-28
47906308|NO|9999-12-31|NO|9999-12-31|SI|2018-04-18|2020-02-28
39901462|NO|9999-12-31|SI|2016-05-02|NO|9999-12-31|2020-02-28
55244374|NO|9999-12-31|SI|2020-01-27|NO|9999-12-31|2020-02-28
85575816|NO|9999-12-31|SI|2016-04-29|NO|9999-12-31|2020-02-28
53625031|NO|9999-12-31|SI|2018-12-17|NO|9999-12-31|2020-02-28
87601373|NO|9999-12-31|SI|2014-06-11|NO|9999-12-31|2020-02-28
73884303|NO|9999-12-31|SI|2015-10-01|NO|9999-12-31|2020-02-28
45391672|NO|9999-12-31|SI|2009-04-28|NO|9999-12-31|2020-02-28
57766424|SI|2019-05-27|SI|2019-05-27|SI|2019-05-27|2020-02-28
30401723|SI|2016-11-02|SI|2016-11-02|SI|2016-09-22|2020-02-28
86235300|SI|2015-04-19|SI|2015-04-19|SI|2013-06-04|2020-02-28
98377740|NO|9999-12-31|SI|2012-11-02|NO|9999-12-31|2020-02-28
27100390|SI|2018-09-18|SI|2018-09-18|SI|2018-09-18|2020-02-28
68540420|NO|9999-12-31|SI|2008-06-09|NO|9999-12-31|2020-02-28
31710521|SI|2018-05-30|SI|2018-05-30|SI|2018-05-30|2020-02-28
26731603|NO|9999-12-31|SI|2013-04-01|NO|9999-12-31|2020-02-28
89547944|NO|9999-12-31|SI|2016-08-04|NO|9999-12-31|2020-02-28
73384461|NO|9999-12-31|SI|2015-08-20|NO|9999-12-31|2020-02-28
49128068|NO|9999-12-31|SI|2014-05-16|NO|9999-12-31|2020-02-28
43526623|NO|9999-12-31|NO|9999-12-31|SI|2017-06-07|2020-02-28
42310695|NO|9999-12-31|NO|9999-12-31|SI|2016-09-14|2020-02-28
29332235|SI|2019-04-01|SI|2019-04-01|SI|2017-08-14|2020-02-28
34420631|NO|9999-12-31|NO|9999-12-31|SI|2014-05-20|2020-02-28
48666005|SI|2019-05-22|SI|2019-05-22|SI|2019-05-22|2020-02-28
34825306|NO|9999-12-31|SI|2011-12-28|NO|9999-12-31|2020-02-28
08786169|NO|9999-12-31|SI|2019-04-17|NO|9999-12-31|2020-02-28
67563373|NO|9999-12-31|SI|2013-10-31|NO|9999-12-31|2020-02-28
55614621|NO|9999-12-31|SI|2018-03-20|NO|9999-12-31|2020-02-28
09756530|SI|2019-11-26|SI|2019-11-26|SI|2019-11-26|2020-02-28
96645050|NO|9999-12-31|SI|2015-03-28|NO|9999-12-31|2020-02-28
52072320|SI|2018-05-25|SI|2014-01-02|SI|2018-05-25|2020-02-28
97485019|NO|9999-12-31|SI|2016-05-11|NO|9999-12-31|2020-02-28
25830829|NO|9999-12-31|SI|2015-07-24|NO|9999-12-31|2020-02-28
26253611|NO|9999-12-31|NO|9999-12-31|SI|2020-01-06|2020-02-28
15789722|NO|9999-12-31|SI|2014-07-30|NO|9999-12-31|2020-02-28
36443155|NO|9999-12-31|SI|2019-05-17|NO|9999-12-31|2020-02-28
75150610|NO|9999-12-31|SI|2017-02-01|NO|9999-12-31|2020-02-28
11974763|NO|9999-12-31|SI|2014-08-05|NO|9999-12-31|2020-02-28
00177172|NO|9999-12-31|SI|2014-11-04|NO|9999-12-31|2020-02-28
11173248|NO|9999-12-31|NO|9999-12-31|SI|2018-11-26|2020-02-28
72833148|SI|2017-08-04|SI|2017-08-04|SI|2017-08-04|2020-02-28
97159041|NO|9999-12-31|SI|2014-06-27|NO|9999-12-31|2020-02-28
07367341|SI|2016-12-10|SI|2016-12-10|SI|2016-12-07|2020-02-28
32083525|NO|9999-12-31|SI|2016-06-17|NO|9999-12-31|2020-02-28
10087074|NO|9999-12-31|NO|9999-12-31|SI|2017-05-29|2020-02-28
12639643|NO|9999-12-31|SI|2013-02-27|NO|9999-12-31|2020-02-28
36069964|NO|9999-12-31|SI|2014-06-10|NO|9999-12-31|2020-02-28
18292315|SI|2019-10-18|SI|2019-10-18|SI|2019-10-18|2020-02-28
99085221|SI|2013-10-29|SI|2013-10-29|SI|2013-08-28|2020-02-28
81447833|NO|9999-12-31|SI|2015-01-26|NO|9999-12-31|2020-02-28
91880126|SI|2017-05-22|SI|2017-05-20|SI|2017-05-22|2020-02-28
02742959|NO|9999-12-31|SI|2015-09-16|NO|9999-12-31|2020-02-28
04275560|SI|2018-09-08|SI|2018-09-08|SI|2018-09-08|2020-02-28
76629731|SI|2017-11-24|SI|2017-11-24|SI|2017-11-24|2020-02-28
81146472|SI|2019-08-02|SI|2019-08-02|SI|2019-08-02|2020-02-28
29306698|SI|2019-11-18|SI|2019-11-18|SI|2019-11-18|2020-02-28
44319939|SI|2019-08-17|SI|2019-08-17|SI|2019-08-17|2020-02-28
55417961|NO|9999-12-31|SI|2019-01-02|NO|9999-12-31|2020-02-28
81208562|NO|9999-12-31|SI|2015-11-18|NO|9999-12-31|2020-02-28
23159733|NO|9999-12-31|SI|2013-10-12|NO|9999-12-31|2020-02-28
31123441|SI|2019-07-30|SI|2019-07-08|SI|2019-07-30|2020-02-28
03297904|NO|9999-12-31|SI|2018-02-23|NO|9999-12-31|2020-02-28
01002774|NO|9999-12-31|NO|9999-12-31|SI|2013-09-16|2020-02-28
26357516|SI|2016-08-18|SI|2015-10-13|SI|2016-08-18|2020-02-28
79498756|NO|9999-12-31|SI|2016-04-18|NO|9999-12-31|2020-02-28
22914766|NO|9999-12-31|SI|2014-04-04|NO|9999-12-31|2020-02-28
61355713|NO|9999-12-31|SI|2016-02-22|NO|9999-12-31|2020-02-28
95720448|NO|9999-12-31|SI|2015-03-04|NO|9999-12-31|2020-02-28
22999126|SI|2019-07-01|SI|2019-07-01|SI|2019-07-01|2020-02-28
87022016|SI|2015-05-07|SI|2015-05-07|SI|2013-06-15|2020-02-28
79757112|SI|2019-04-08|SI|2019-04-08|SI|2017-07-07|2020-02-28
41868191|SI|2016-08-23|SI|2016-07-20|SI|2016-08-23|2020-02-28
52673444|NO|9999-12-31|NO|9999-12-31|SI|2017-05-11|2020-02-28
10490394|NO|9999-12-31|NO|9999-12-31|SI|2018-10-25|2020-02-28
92796197|NO|9999-12-31|SI|2016-08-15|NO|9999-12-31|2020-02-28
58474593|NO|9999-12-31|SI|2015-11-23|NO|9999-12-31|2020-02-28
64572002|NO|9999-12-31|SI|2016-06-20|NO|9999-12-31|2020-02-28
87025330|NO|9999-12-31|SI|2018-11-14|NO|9999-12-31|2020-02-28
01443200|SI|2018-06-05|SI|2018-06-05|SI|2017-08-09|2020-02-28
05043795|SI|2019-02-25|SI|2019-02-25|SI|2019-02-25|2020-02-28
84046380|SI|2017-04-02|SI|2017-04-02|SI|2016-12-18|2020-02-28
39697829|SI|2016-10-14|SI|2016-02-01|SI|2016-10-14|2020-02-28
77063714|NO|9999-12-31|SI|2015-03-11|NO|9999-12-31|2020-02-28
69937885|SI|2017-04-02|SI|2017-04-02|SI|2016-10-27|2020-02-28
96099404|SI|2019-05-17|SI|2019-03-15|SI|2019-05-17|2020-02-28
38939740|NO|9999-12-31|NO|9999-12-31|SI|2018-06-22|2020-02-28
38950762|NO|9999-12-31|SI|2018-11-17|NO|9999-12-31|2020-02-28
27722092|SI|2019-07-18|SI|2019-07-18|SI|2019-07-18|2020-02-28
70937017|SI|2018-08-18|SI|2018-08-18|SI|2018-08-18|2020-02-28
82961844|SI|2019-04-23|SI|2019-04-23|SI|2019-04-23|2020-02-28
60372083|NO|9999-12-31|SI|2013-07-12|NO|9999-12-31|2020-02-28
36733069|SI|2018-12-04|SI|2018-12-04|SI|2018-12-04|2020-02-28
09097444|NO|9999-12-31|SI|2012-12-28|NO|9999-12-31|2020-02-28
00011252|SI|2019-02-22|SI|2019-02-22|SI|2019-02-22|2020-02-28
83135639|NO|9999-12-31|SI|2016-04-29|NO|9999-12-31|2020-02-28
17580635|NO|9999-12-31|SI|2015-04-14|NO|9999-12-31|2020-02-28
32687469|NO|9999-12-31|SI|2016-02-08|NO|9999-12-31|2020-02-28
72979901|SI|2019-11-20|SI|2019-11-20|SI|2019-09-30|2020-02-28
84014496|NO|9999-12-31|NO|9999-12-31|SI|2017-07-14|2020-02-28
44235172|SI|2019-05-06|SI|2019-05-06|SI|2019-05-06|2020-02-28
57576454|SI|2020-02-11|SI|2020-02-11|SI|2020-02-11|2020-02-28
53360058|NO|9999-12-31|SI|2017-10-13|NO|9999-12-31|2020-02-28
45087612|SI|2019-07-05|SI|2019-07-05|SI|2019-07-05|2020-02-28
81132032|SI|2019-03-21|SI|2019-03-21|SI|2019-03-21|2020-02-28
57780848|SI|2019-03-19|SI|2019-03-19|SI|2019-03-19|2020-02-28
48169324|SI|2019-11-26|SI|2019-11-26|SI|2019-11-26|2020-02-28
20802651|SI|2019-01-24|SI|2019-01-24|SI|2018-03-16|2020-02-28
30295807|NO|9999-12-31|SI|2014-05-09|NO|9999-12-31|2020-02-28
